DATE,SP500,DJIA,VIXCLS
2022-05-12,3930.08,31730.3,31.77
2022-05-13,4023.89,32196.66,28.87
2022-05-16,4008.01,32223.42,27.47
2022-05-17,4088.85,32654.59,26.1
2022-05-18,3923.68,31490.07,30.96
2022-05-19,3900.79,31253.13,29.35
2022-05-20,3901.36,31261.9,29.43
2022-05-23,3973.75,31880.24,28.48
2022-05-24,3941.48,31928.62,29.45
2022-05-25,3978.73,32120.28,28.37
2022-05-26,4057.84,32637.19,27.5
2022-05-27,4158.24,33212.96,25.72
2022-05-30,,,26.54
2022-05-31,4132.15,32990.12,26.19
2022-06-01,4101.23,32813.23,25.69
2022-06-02,4176.82,33248.28,24.72
2022-06-03,4108.54,32899.7,24.79
2022-06-06,4121.43,32915.78,25.07
2022-06-07,4160.68,33180.14,24.02
2022-06-08,4115.77,32910.9,23.96
2022-06-09,4017.82,32272.79,26.09
2022-06-10,3900.86,31392.79,27.75
2022-06-13,3749.63,30516.74,34.02
2022-06-14,3735.48,30364.83,32.69
2022-06-15,3789.99,30668.53,29.62
2022-06-16,3666.77,29927.07,32.95
2022-06-17,3674.84,29888.78,31.13
2022-06-20,,,31.03
2022-06-21,3764.79,30530.25,30.19
2022-06-22,3759.89,30483.13,28.95
2022-06-23,3795.73,30677.36,29.05
2022-06-24,3911.74,31500.68,27.23
2022-06-27,3900.11,31438.26,26.95
2022-06-28,3821.55,30946.99,28.36
2022-06-29,3818.83,31029.31,28.16
2022-06-30,3785.38,30775.43,28.71
2022-07-01,3825.33,31097.26,26.7
2022-07-04,,,27.53
2022-07-05,3831.39,30967.82,27.54
2022-07-06,3845.08,31037.68,26.73
2022-07-07,3902.62,31384.55,26.08
2022-07-08,3899.38,31338.15,24.64
2022-07-11,3854.43,31173.84,26.17
2022-07-12,3818.8,30981.33,27.29
2022-07-13,3801.78,30772.79,26.82
2022-07-14,3790.38,30630.17,26.4
2022-07-15,3863.16,31288.26,24.23
2022-07-18,3830.85,31072.61,25.3
2022-07-19,3936.69,31827.05,24.5
2022-07-20,3959.9,31874.84,23.88
2022-07-21,3998.95,32036.9,23.11
2022-07-22,3961.63,31899.29,23.03
2022-07-25,3966.84,31990.04,23.36
2022-07-26,3921.05,31761.54,24.69
2022-07-27,4023.61,32197.59,23.24
2022-07-28,4072.43,32529.63,22.33
2022-07-29,4130.29,32845.13,21.33
2022-08-01,4118.63,32798.4,22.84
2022-08-02,4091.19,32396.17,23.93
2022-08-03,4155.17,32812.5,21.95
2022-08-04,4151.94,32726.82,21.44
2022-08-05,4145.19,32803.47,21.15
2022-08-08,4140.06,32832.54,21.29
2022-08-09,4122.47,32774.41,21.77
2022-08-10,4210.24,33309.51,19.74
2022-08-11,4207.27,33336.67,20.2
2022-08-12,4280.15,33761.05,19.53
2022-08-15,4297.14,33912.44,19.95
2022-08-16,4305.2,34152.01,19.69
2022-08-17,4274.04,33980.32,19.9
2022-08-18,4283.74,33999.04,19.56
2022-08-19,4228.48,33706.74,20.6
2022-08-22,4137.99,33063.61,23.8
2022-08-23,4128.73,32909.59,24.11
2022-08-24,4140.77,32969.23,22.82
2022-08-25,4199.12,33291.78,21.78
2022-08-26,4057.66,32283.4,25.56
2022-08-29,4030.61,32098.99,26.21
2022-08-30,3986.16,31790.87,26.21
2022-08-31,3955.0,31510.43,25.87
2022-09-01,3966.85,31656.42,25.56
2022-09-02,3924.26,31318.44,25.47
2022-09-05,,,25.99
2022-09-06,3908.19,31145.3,26.91
2022-09-07,3979.87,31581.28,24.64
2022-09-08,4006.18,31774.52,23.61
2022-09-09,4067.36,32151.71,22.79
2022-09-12,4110.41,32381.34,23.87
2022-09-13,3932.69,31104.97,27.27
2022-09-14,3946.01,31135.09,26.16
2022-09-15,3901.35,30961.82,26.27
2022-09-16,3873.33,30822.42,26.3
2022-09-19,3899.89,31019.68,25.76
2022-09-20,3855.93,30706.23,27.16
2022-09-21,3789.93,30183.78,27.99
2022-09-22,3757.99,30076.68,27.35
2022-09-23,3693.23,29590.41,29.92
2022-09-26,3655.04,29260.81,32.26
2022-09-27,3647.29,29134.99,32.6
2022-09-28,3719.04,29683.74,30.18
2022-09-29,3640.47,29225.61,31.84
2022-09-30,3585.62,28725.51,31.62
2022-10-03,3678.43,29490.89,30.1
2022-10-04,3790.93,30316.32,29.07
2022-10-05,3783.28,30273.87,28.55
2022-10-06,3744.52,29926.94,30.52
2022-10-07,3639.66,29296.79,31.36
2022-10-10,3612.39,29202.88,32.45
2022-10-11,3588.84,29239.19,33.63
2022-10-12,3577.03,29210.85,33.57
2022-10-13,3669.91,30038.72,31.94
2022-10-14,3583.07,29634.83,32.02
2022-10-17,3677.95,30185.82,31.37
2022-10-18,3719.98,30523.8,30.5
2022-10-19,3695.16,30423.81,30.76
2022-10-20,3665.78,30333.59,29.98
2022-10-21,3752.75,31082.56,29.69
2022-10-24,3797.34,31499.62,29.85
2022-10-25,3859.11,31836.74,28.46
2022-10-26,3830.6,31839.11,27.28
2022-10-27,3807.3,32033.28,27.39
2022-10-28,3901.06,32861.8,25.75
2022-10-31,3871.98,32732.95,25.88
2022-11-01,3856.1,32653.2,25.81
2022-11-02,3759.69,32147.76,25.86
2022-11-03,3719.89,32001.25,25.3
2022-11-04,3770.55,32403.22,24.55
2022-11-07,3806.8,32827.0,24.35
2022-11-08,3828.11,33160.83,25.54
2022-11-09,3748.57,32513.94,26.09
2022-11-10,3956.37,33715.37,23.53
2022-11-11,3992.93,33747.86,22.52
2022-11-14,3957.25,33536.7,23.73
2022-11-15,3991.73,33592.92,24.54
2022-11-16,3958.79,33553.83,24.11
2022-11-17,3946.56,33546.32,23.93
2022-11-18,3965.34,33745.69,23.12
2022-11-21,3949.94,33700.28,22.36
2022-11-22,4003.58,34098.1,21.29
2022-11-23,4027.26,34194.06,20.35
2022-11-24,,,20.42
2022-11-25,4026.12,34347.03,20.5
2022-11-28,3963.94,33849.46,22.21
2022-11-29,3957.63,33852.53,21.89
2022-11-30,4080.11,34589.77,20.58
2022-12-01,4076.57,34395.01,19.84
2022-12-02,4071.7,34429.88,19.06
2022-12-05,3998.84,33947.1,20.75
2022-12-06,3941.26,33596.34,22.17
2022-12-07,3933.92,33597.92,22.68
2022-12-08,3963.51,33781.48,22.29
2022-12-09,3934.38,33476.46,22.83
2022-12-12,3990.56,34005.04,25.0
2022-12-13,4019.65,34108.64,22.55
2022-12-14,3995.32,33966.35,21.14
2022-12-15,3895.75,33202.22,22.83
2022-12-16,3852.36,32920.46,22.62
2022-12-19,3817.66,32757.54,22.42
2022-12-20,3821.62,32849.74,21.48
2022-12-21,3878.44,33376.48,20.07
2022-12-22,3822.39,33027.49,21.97
2022-12-23,3844.82,33203.93,20.87
2022-12-26,,,
2022-12-27,3829.25,33241.56,21.65
2022-12-28,3783.22,32875.71,22.14
2022-12-29,3849.28,33220.8,21.44
2022-12-30,3839.5,33147.25,21.67
2023-01-02,,,
2023-01-03,3824.14,33136.37,22.9
2023-01-04,3852.97,33269.77,22.01
2023-01-05,3808.1,32930.08,22.46
2023-01-06,3895.08,33630.61,21.13
2023-01-09,3892.09,33517.65,21.97
2023-01-10,3919.25,33704.1,20.58
2023-01-11,3969.61,33973.01,21.09
2023-01-12,3983.17,34189.97,18.83
2023-01-13,3999.09,34302.61,18.35
2023-01-16,,,19.49
2023-01-17,3990.97,33910.85,19.36
2023-01-18,3928.86,33296.96,20.34
2023-01-19,3898.85,33044.56,20.52
2023-01-20,3972.61,33375.49,19.85
2023-01-23,4019.81,33629.56,19.81
2023-01-24,4016.95,33733.96,19.2
2023-01-25,4016.22,33743.84,19.08
2023-01-26,4060.43,33949.41,18.73
2023-01-27,4070.56,33978.08,18.51
2023-01-30,4017.77,33717.09,19.94
2023-01-31,4076.6,34086.04,19.4
2023-02-01,4119.21,34092.96,17.87
2023-02-02,4179.76,34053.94,18.73
2023-02-03,4136.48,33926.01,18.33
2023-02-06,4111.08,33891.02,19.43
2023-02-07,4164.0,34156.69,18.66
2023-02-08,4117.86,33949.01,19.63
2023-02-09,4081.5,33699.88,20.71
2023-02-10,4090.46,33869.27,20.53
2023-02-13,4137.29,34245.93,20.34
2023-02-14,4136.13,34089.27,18.91
2023-02-15,4147.6,34128.05,18.23
2023-02-16,4090.41,33696.85,20.17
2023-02-17,4079.09,33826.69,20.02
2023-02-20,,,21.23
2023-02-21,3997.34,33129.59,22.87
2023-02-22,3991.05,33045.09,22.29
2023-02-23,4012.32,33153.91,21.14
2023-02-24,3970.04,32816.92,21.67
2023-02-27,3982.24,32889.09,20.95
2023-02-28,3970.15,32656.7,20.7
2023-03-01,3951.39,32661.84,20.58
2023-03-02,3981.35,33003.57,19.59
2023-03-03,4045.64,33390.97,18.49
2023-03-06,4048.42,33431.44,18.61
2023-03-07,3986.37,32856.46,19.59
2023-03-08,3992.01,32798.4,19.11
2023-03-09,3918.32,32254.86,22.61
2023-03-10,3861.59,31909.64,24.8
2023-03-13,3855.76,31819.14,26.52
2023-03-14,3919.29,32155.4,23.73
2023-03-15,3891.93,31874.57,26.14
2023-03-16,3960.28,32246.55,22.99
2023-03-17,3916.64,31861.98,25.51
2023-03-20,3951.57,32244.58,24.15
2023-03-21,4002.87,32560.6,21.38
2023-03-22,3936.97,32030.11,22.26
2023-03-23,3948.72,32105.25,22.61
2023-03-24,3970.99,32237.53,21.74
2023-03-27,3977.53,32432.08,20.6
2023-03-28,3971.27,32394.25,19.97
2023-03-29,4027.81,32717.6,19.12
2023-03-30,4050.83,32859.03,19.02
2023-03-31,4109.31,33274.15,18.7
2023-04-03,4124.51,33601.15,18.55
2023-04-04,4100.6,33402.38,19.0
2023-04-05,4090.38,33482.72,19.08
2023-04-06,4105.02,33485.29,18.4
2023-04-07,,,
2023-04-10,4109.11,33586.52,18.97
2023-04-11,4108.94,33684.79,19.1
2023-04-12,4091.95,33646.5,19.09
2023-04-13,4146.22,34029.69,17.8
2023-04-14,4137.64,33886.47,17.07
2023-04-17,4151.32,33987.18,16.95
2023-04-18,4154.87,33976.63,16.83
2023-04-19,4154.52,33897.01,16.46
2023-04-20,4129.79,33786.62,17.17
2023-04-21,4133.52,33808.96,16.77
2023-04-24,4137.04,33875.4,16.89
2023-04-25,4071.63,33530.83,18.76
2023-04-26,4055.99,33301.87,18.84
2023-04-27,4135.35,33826.16,17.03
2023-04-28,4169.48,34098.16,15.78
2023-05-01,4167.87,34051.7,16.08
2023-05-02,4119.58,33684.53,17.78
2023-05-03,4090.75,33414.24,18.34
2023-05-04,4061.22,33127.74,20.09
2023-05-05,4136.25,33674.38,17.19
2023-05-08,4138.12,33618.69,16.98
2023-05-09,4119.17,33561.81,17.71
2023-05-10,4137.64,33531.33,16.94
2023-05-11,4130.62,33309.51,16.93
2023-05-12,4124.08,33300.62,17.03
2023-05-15,4136.28,33348.6,17.12
2023-05-16,4109.9,33012.14,17.99
2023-05-17,4158.77,33420.77,16.87
2023-05-18,4198.05,33535.91,16.05
2023-05-19,4191.98,33426.63,16.81
2023-05-22,4192.63,33286.58,17.21
2023-05-23,4145.58,33055.51,18.53
2023-05-24,4115.24,32799.92,20.03
2023-05-25,4151.28,32764.65,19.14
2023-05-26,4205.45,33093.34,17.95
2023-05-29,,,17.46
2023-05-30,4205.52,33042.78,17.46
2023-05-31,4179.83,32908.27,17.94
2023-06-01,4221.02,33061.57,15.65
2023-06-02,4282.37,33762.76,14.6
2023-06-05,4273.79,33562.86,14.73
2023-06-06,4283.85,33573.28,13.96
2023-06-07,4267.52,33665.02,13.94
2023-06-08,4293.93,33833.61,13.65
2023-06-09,4298.86,33876.78,13.83
2023-06-12,4338.93,34066.33,15.01
2023-06-13,4369.01,34212.12,14.61
2023-06-14,4372.59,33979.33,13.88
2023-06-15,4425.84,34408.06,14.5
2023-06-16,4409.59,34299.12,13.54
2023-06-19,,,14.19
2023-06-20,4388.71,34053.87,13.88
2023-06-21,4365.69,33951.52,13.2
2023-06-22,4381.89,33946.71,12.91
2023-06-23,4348.33,33727.43,13.44
2023-06-26,4328.82,33714.71,14.25
2023-06-27,4378.41,33926.74,13.74
2023-06-28,4376.86,33852.66,13.43
2023-06-29,4396.44,34122.42,13.54
2023-06-30,4450.38,34407.6,13.59
2023-07-03,4455.59,34418.47,13.57
2023-07-04,,,13.7
2023-07-05,4446.82,34288.64,14.18
2023-07-06,4411.59,33922.26,15.44
2023-07-07,4398.95,33734.88,14.83
2023-07-10,4409.53,33944.4,15.07
2023-07-11,4439.26,34261.42,14.84
2023-07-12,4472.16,34347.43,13.54
2023-07-13,4510.04,34395.14,13.61
2023-07-14,4505.42,34509.03,13.34
2023-07-17,4522.79,34585.35,13.48
2023-07-18,4554.98,34951.93,13.3
2023-07-19,4565.72,35061.21,13.76
2023-07-20,4534.87,35225.18,13.99
2023-07-21,4536.34,35227.69,13.6
2023-07-24,4554.64,35411.24,13.91
2023-07-25,4567.46,35438.07,13.86
2023-07-26,4566.75,35520.12,13.19
2023-07-27,4537.41,35282.72,14.41
2023-07-28,4582.23,35459.29,13.33
2023-07-31,4588.96,35559.53,13.63
2023-08-01,4576.73,35630.68,13.93
2023-08-02,4513.39,35282.52,16.09
2023-08-03,4501.89,35215.89,15.92
2023-08-04,4478.03,35065.62,17.1
2023-08-07,4518.44,35473.13,15.77
2023-08-08,4499.38,35314.49,15.99
2023-08-09,4467.71,35123.36,15.96
2023-08-10,4468.83,35176.15,15.85
2023-08-11,4464.05,35281.4,14.84
2023-08-14,4489.72,35307.63,14.82
2023-08-15,4437.86,34946.39,16.46
2023-08-16,4404.33,34765.74,16.78
2023-08-17,4370.36,34474.83,17.89
2023-08-18,4369.71,34500.66,17.3
2023-08-21,4399.77,34463.69,17.13
2023-08-22,4387.55,34288.83,16.97
2023-08-23,4436.01,34472.98,15.98
2023-08-24,4376.31,34099.42,17.2
2023-08-25,4405.71,34346.9,15.68
2023-08-28,4433.31,34559.98,15.08
2023-08-29,4497.63,34852.67,14.45
2023-08-30,4514.87,34890.24,13.88
2023-08-31,4507.66,34721.91,13.57
2023-09-01,4515.77,34837.71,13.09
2023-09-04,,,13.82
2023-09-05,4496.83,34641.97,14.01
2023-09-06,4465.48,34443.19,14.45
2023-09-07,4451.14,34500.73,14.4
2023-09-08,4457.49,34576.59,13.84
2023-09-11,4487.46,34663.72,13.8
2023-09-12,4461.9,34645.99,14.23
2023-09-13,4467.44,34575.53,13.48
2023-09-14,4505.1,34907.11,12.82
2023-09-15,4450.32,34618.24,13.79
2023-09-18,4453.53,34624.3,14.0
2023-09-19,4443.95,34517.73,14.11
2023-09-20,4402.2,34440.88,15.14
2023-09-21,4330.0,34070.42,17.54
2023-09-22,4320.06,33963.84,17.2
2023-09-25,4337.44,34006.88,16.9
2023-09-26,4273.53,33618.88,18.94
2023-09-27,4274.51,33550.27,18.22
2023-09-28,4299.7,33666.34,17.34
2023-09-29,4288.05,33507.5,17.52
2023-10-02,4288.39,33433.35,17.61
2023-10-03,4229.45,33002.38,19.78
2023-10-04,4263.75,33129.55,18.58
2023-10-05,4258.19,33119.57,18.49
2023-10-06,4308.5,33407.58,17.45
2023-10-09,4335.66,33604.65,17.7
2023-10-10,4358.24,33739.3,17.03
2023-10-11,4376.95,33804.87,16.09
2023-10-12,4349.61,33631.14,16.69
2023-10-13,4327.78,33670.29,19.32
2023-10-16,4373.63,33984.54,17.21
2023-10-17,4373.2,33997.65,17.88
2023-10-18,4314.6,33665.08,19.22
2023-10-19,4278.0,33414.17,21.4
2023-10-20,4224.16,33127.28,21.71
2023-10-23,4217.04,32936.41,20.37
2023-10-24,4247.68,33141.38,18.97
2023-10-25,4186.77,33035.93,20.19
2023-10-26,4137.23,32784.3,20.68
2023-10-27,4117.37,32417.59,21.27
2023-10-30,4166.82,32928.96,19.75
2023-10-31,4193.8,33052.87,18.14
2023-11-01,4237.86,33274.58,16.87
2023-11-02,4317.78,33839.08,15.66
2023-11-03,4358.34,34061.32,14.91
2023-11-06,4365.98,34095.86,14.89
2023-11-07,4378.38,34152.6,14.81
2023-11-08,4382.78,34112.27,14.45
2023-11-09,4347.35,33891.94,15.29
2023-11-10,4415.24,34283.1,14.17
2023-11-13,4411.55,34337.87,14.76
2023-11-14,4495.7,34827.7,14.16
2023-11-15,4502.88,34991.21,14.18
2023-11-16,4508.24,34945.47,14.32
2023-11-17,4514.02,34947.28,13.8
2023-11-20,4547.38,35151.04,13.41
2023-11-21,4538.19,35088.29,13.35
2023-11-22,4556.62,35273.03,12.85
2023-11-23,,,12.8
2023-11-24,4559.34,35390.15,12.46
2023-11-27,4550.43,35333.47,12.69
2023-11-28,4554.89,35416.98,12.69
2023-11-29,4550.58,35430.42,12.98
2023-11-30,4567.8,35950.89,12.92
2023-12-01,4594.63,36245.5,12.63
2023-12-04,4569.78,36204.44,13.08
2023-12-05,4567.18,36124.56,12.85
2023-12-06,4549.34,36054.43,12.97
2023-12-07,4585.59,36117.38,13.06
2023-12-08,4604.37,36247.87,12.35
2023-12-11,4622.44,36404.93,12.63
2023-12-12,4643.7,36577.94,12.07
2023-12-13,4707.09,37090.24,12.19
2023-12-14,4719.55,37248.35,12.48
2023-12-15,4719.19,37305.16,12.28
2023-12-18,4740.56,37306.02,12.56
2023-12-19,4768.37,37557.92,12.53
2023-12-20,4698.35,37082.0,13.67
2023-12-21,4746.75,37404.35,13.65
2023-12-22,4754.63,37385.97,13.03
2023-12-25,,,
2023-12-26,4774.75,37545.33,12.99
2023-12-27,4781.58,37656.52,12.43
2023-12-28,4783.35,37710.1,12.47
2023-12-29,4769.83,37689.54,12.45
2024-01-01,,,
2024-01-02,4742.83,37715.04,13.2
2024-01-03,4704.81,37430.19,14.04
2024-01-04,4688.68,37440.34,14.13
2024-01-05,4697.24,37466.11,13.35
2024-01-08,4763.54,37683.01,13.08
2024-01-09,4756.5,37525.16,12.76
2024-01-10,4783.45,37695.73,12.69
2024-01-11,4780.24,37711.02,12.44
2024-01-12,4783.83,37592.98,12.7
2024-01-15,,,13.25
2024-01-16,4765.98,37361.12,13.84
2024-01-17,4739.21,37266.67,14.79
2024-01-18,4780.94,37468.61,14.13
2024-01-19,4839.81,37863.8,13.3
2024-01-22,4850.43,38001.81,13.19
2024-01-23,4864.6,37905.45,12.55
2024-01-24,4868.55,37806.39,13.14
2024-01-25,4894.16,38049.13,13.45
2024-01-26,4890.97,38109.43,13.26
2024-01-29,4927.93,38333.45,13.6
2024-01-30,4924.97,38467.31,13.31
2024-01-31,4845.65,38150.3,14.35
2024-02-01,4906.19,38519.84,13.88
2024-02-02,4958.61,38654.42,13.85
2024-02-05,4942.81,38380.12,13.67
2024-02-06,4954.23,38521.36,13.06
2024-02-07,4995.06,38677.36,12.83
2024-02-08,4997.91,38726.33,12.79
2024-02-09,5026.61,38671.69,12.93
2024-02-12,5021.84,38797.38,13.93
2024-02-13,4953.17,38272.75,15.85
2024-02-14,5000.62,38424.27,14.38
2024-02-15,5029.73,38773.12,14.01
2024-02-16,5005.57,38627.99,14.24
2024-02-19,,,14.71
2024-02-20,4975.51,38563.8,15.42
2024-02-21,4981.8,38612.24,15.34
2024-02-22,5087.03,39069.11,14.54
2024-02-23,5088.8,39131.53,13.75
2024-02-26,5069.53,39069.23,13.74
2024-02-27,5078.18,38972.41,13.43
2024-02-28,5069.76,38949.02,13.84
2024-02-29,5096.27,38996.39,13.4
2024-03-01,5137.08,39087.38,13.11
2024-03-04,5130.95,38989.83,13.49
2024-03-05,5078.65,38585.19,14.46
2024-03-06,5104.76,38661.05,14.5
2024-03-07,5157.36,38791.35,14.44
2024-03-08,5123.69,38722.69,14.74
2024-03-11,5117.94,38769.66,15.22
2024-03-12,5175.27,39005.49,13.84
2024-03-13,5165.31,39043.32,13.75
2024-03-14,5150.48,38905.66,14.4
2024-03-15,5117.09,38714.77,14.41
2024-03-18,5149.42,38790.43,14.33
2024-03-19,5178.51,39110.76,13.82
2024-03-20,5224.62,39512.13,13.04
2024-03-21,5241.53,39781.37,12.92
2024-03-22,5234.18,39475.9,13.06
2024-03-25,5218.19,39313.64,13.19
2024-03-26,5203.58,39282.33,13.24
2024-03-27,5248.49,39760.08,12.78
2024-03-28,5254.35,39807.37,13.01
2024-03-29,,,
2024-04-01,5243.77,39566.85,13.65
2024-04-02,5205.81,39170.24,14.61
2024-04-03,5211.49,39127.14,14.33
2024-04-04,5147.21,38596.98,16.35
2024-04-05,5204.34,38904.04,16.03
2024-04-08,5202.39,38892.8,15.19
2024-04-09,5209.91,38883.67,14.98
2024-04-10,5160.64,38461.51,15.8
2024-04-11,5199.06,38459.08,14.91
2024-04-12,5123.41,37983.24,17.31
2024-04-15,5061.82,37735.11,19.23
2024-04-16,5051.41,37798.97,18.4
2024-04-17,5022.21,37753.31,18.21
2024-04-18,5011.12,37775.38,18.0
2024-04-19,4967.23,37986.4,18.71
2024-04-22,5010.6,38239.98,16.94
2024-04-23,5070.55,38503.69,15.69
2024-04-24,5071.63,38460.92,15.97
2024-04-25,5048.42,38085.8,15.37
2024-04-26,5099.96,38239.66,15.03
2024-04-29,5116.17,38386.09,14.67
2024-04-30,5035.69,37815.92,15.65
2024-05-01,5018.39,37903.29,15.39
2024-05-02,5064.2,38225.66,14.68
2024-05-03,5127.79,38675.68,13.49
2024-05-06,5180.74,38852.27,13.49
2024-05-07,5187.7,38884.26,13.23
2024-05-08,5187.67,39056.39,13.0
2024-05-09,5214.08,39387.76,12.69
2024-05-10,5222.68,39512.84,12.55
2024-05-13,5221.42,39431.51,13.6
2024-05-14,5246.68,39558.11,13.42
2024-05-15,5308.15,39908.0,12.45
2024-05-16,5297.1,39869.38,12.42
2024-05-17,5303.27,40003.59,11.99
2024-05-20,5308.13,39806.77,12.15
2024-05-21,5321.41,39872.99,11.86
2024-05-22,5307.01,39671.04,12.29
2024-05-23,5267.84,39065.26,12.77
2024-05-24,5304.72,39069.59,11.93
2024-05-27,,,12.36
2024-05-28,5306.04,38852.86,12.92
2024-05-29,5266.95,38441.54,14.28
2024-05-30,5235.48,38111.48,14.47
2024-05-31,5277.51,38686.32,12.92
2024-06-03,5283.4,38571.03,13.11
2024-06-04,5291.34,38711.29,13.16
2024-06-05,5354.03,38807.33,12.63
2024-06-06,5352.96,38886.17,12.58
2024-06-07,5346.99,38798.99,12.22
2024-06-10,5360.79,38868.04,12.74
2024-06-11,5375.32,38747.42,12.85
2024-06-12,5421.03,38712.21,12.04
2024-06-13,5433.74,38647.1,11.94
2024-06-14,5431.6,38589.16,12.66
2024-06-17,5473.23,38778.1,12.75
2024-06-18,5487.03,38834.86,12.3
2024-06-19,,,12.48
2024-06-20,5473.17,39134.76,13.28
2024-06-21,5464.62,39150.33,13.2
2024-06-24,5447.87,39411.21,13.33
2024-06-25,5469.3,39112.16,12.84
2024-06-26,5477.9,39127.8,12.55
2024-06-27,5482.87,39164.06,12.24
2024-06-28,5460.48,39118.86,12.44
2024-07-01,5475.09,39169.52,12.22
2024-07-02,5509.01,39331.85,12.03
2024-07-03,5537.02,39308.0,12.09
2024-07-04,,,12.26
2024-07-05,5567.19,39375.87,12.48
2024-07-08,5572.85,39344.79,12.37
2024-07-09,5576.98,39291.97,12.51
2024-07-10,5633.91,39721.36,12.85
2024-07-11,5584.54,39753.75,12.92
2024-07-12,5615.35,40000.9,12.46
2024-07-15,5631.22,40211.72,13.12
2024-07-16,5667.2,40954.48,13.19
2024-07-17,5588.27,41198.08,14.48
2024-07-18,5544.59,40665.02,15.93
2024-07-19,5505.0,40287.53,16.52
2024-07-22,5564.41,40415.44,14.91
2024-07-23,5555.74,40358.09,14.72
2024-07-24,5427.13,39853.87,18.04
2024-07-25,5399.22,39935.07,18.46
2024-07-26,5459.1,40589.34,16.39
2024-07-29,5463.54,40539.93,16.6
2024-07-30,5436.44,40743.33,17.69
2024-07-31,5522.3,40842.79,16.36
2024-08-01,5446.68,40347.97,18.59
2024-08-02,5346.56,39737.26,23.39
2024-08-05,5186.33,38703.27,38.57
2024-08-06,5240.03,38997.66,27.71
2024-08-07,5199.5,38763.45,27.85
2024-08-08,5319.31,39446.49,23.79
2024-08-09,5344.16,39497.54,20.37
2024-08-12,5344.39,39357.01,20.71
2024-08-13,5434.43,39765.64,18.12
2024-08-14,5455.21,40008.39,16.19
2024-08-15,5543.22,40563.06,15.23
2024-08-16,5554.25,40659.76,14.8
2024-08-19,5608.25,40896.53,14.65
2024-08-20,5597.12,40834.97,15.88
2024-08-21,5620.85,40890.49,16.27
2024-08-22,5570.64,40712.78,17.55
2024-08-23,5634.61,41175.08,15.86
2024-08-26,5616.84,41240.52,16.15
2024-08-27,5625.8,41250.5,15.43
2024-08-28,5592.18,41091.42,17.11
2024-08-29,5591.96,41335.05,15.65
2024-08-30,5648.4,41563.08,15.0
2024-09-02,,,15.55
2024-09-03,5528.93,40936.93,20.72
2024-09-04,5520.07,40974.97,21.32
2024-09-05,5503.41,40755.75,19.9
2024-09-06,5408.42,40345.41,22.38
2024-09-09,5471.05,40829.59,19.45
2024-09-10,5495.52,40736.96,19.08
2024-09-11,5554.13,40861.71,17.69
2024-09-12,5595.76,41096.77,17.07
2024-09-13,5626.02,41393.78,16.56
2024-09-16,5633.09,41622.08,17.14
2024-09-17,5634.58,41606.18,17.61
2024-09-18,5618.26,41503.1,18.23
2024-09-19,5713.64,42025.19,16.33
2024-09-20,5702.55,42063.36,16.15
2024-09-23,5718.57,42124.65,15.89
2024-09-24,5732.93,42208.22,15.39
2024-09-25,5722.26,41914.75,15.41
2024-09-26,5745.37,42175.11,15.37
2024-09-27,5738.17,42313.0,16.96
2024-09-30,5762.48,42330.15,16.73
2024-10-01,5708.75,42156.97,19.26
2024-10-02,5709.54,42196.52,18.9
2024-10-03,5699.94,42011.59,20.49
2024-10-04,5751.07,42352.75,
